"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"1832863","747444","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832862","747444","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832861","747444","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001201"
"1832585","747444","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832584","747444","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224663","747445","","","Ontology Name for Source","legume food product"
"3224662","747445","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224661","747445","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224660","747445","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224659","747445","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224658","747445","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832912","747445","","","Ontology Name for Source","legume food product"
"1832911","747445","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832910","747445","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832909","747445","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832609","747445","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832608","747445","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224627","747446","","","Ontology Name for Source","legume food product"
"3224626","747446","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224625","747446","","","FoodOn Ontology Name for FDC Item","great northern bean (whole)"
"3224624","747446","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310058"
"3224623","747446","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224622","747446","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832888","747446","","","Ontology Name for Source","legume food product"
"1832887","747446","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001265"
"1832886","747446","","","FoodOn Ontology Name for FDC Item","great northern bean (whole)"
"1832885","747446","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310058"
"1832597","747446","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832596","747446","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224753","747447","","","Ontology Name for Source","cruciferous food product"
"3224752","747447","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001169"
"3224751","747447","","","FoodOn Ontology Name for FDC Item","broccoli floret (whole, raw)"
"3224750","747447","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301713"
"3224749","747447","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224748","747447","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3712"
"1832968","747447","","","Ontology Name for Source","cruciferous food product"
"1832967","747447","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001169"
"1832966","747447","","","FoodOn Ontology Name for FDC Item","broccoli floret (whole, raw)"
"1832965","747447","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301713"
"1832637","747447","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832636","747447","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3712"
"1833344","747448","","","Ontology Name for Source","plant fruit food product"
"1833343","747448","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"1833342","747448","","","FoodOn Ontology Name for FDC Item","strawberry (whole, raw)"
"1833341","747448","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301722"
"1832816","747448","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832815","747448","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3747"
"3225161","747693","","","Ontology Name for Source","condiment food product"
"3225160","747693","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001133"
"3225159","747693","","","FoodOn Ontology Name for FDC Item","tomato catsup"
"3225158","747693","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301460"
"3225157","747693","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225156","747693","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"1833164","747693","","","Ontology Name for Source","condiment food product"
"1833163","747693","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001133"
"1833162","747693","","","FoodOn Ontology Name for FDC Item","tomato catsup"
"1833161","747693","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301460"
"290896","747693","","1000","","Catsup"
"3224921","747997","","","Ontology Name for Source","hen egg food product"
"3224920","747997","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3224919","747997","","","FoodOn Ontology Name for FDC Item","hen egg white (raw)"
"3224918","747997","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310155"
"3224917","747997","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224916","747997","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"1833056","747997","","","Ontology Name for Source","egg food product"
"1833055","747997","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001280"
"1833054","747997","","","FoodOn Ontology Name for FDC Item","hen egg white (raw)"
"1833053","747997","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310155"
"1832681","747997","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832680","747997","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3224933","748236","","","Ontology Name for Source","hen egg food product"
"3224932","748236","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3224931","748236","","","FoodOn Ontology Name for FDC Item","hen egg yolk (raw)"
"3224930","748236","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301439"
"3224929","748236","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224928","748236","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"1833064","748236","","","Ontology Name for Source","egg food product"
"1833063","748236","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001282"
"1833062","748236","","","FoodOn Ontology Name for FDC Item","hen egg yolk (raw)"
"1833061","748236","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301439"
"1832685","748236","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832684","748236","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3225299","748278","","","Ontology Name for Source","plant lipid food product"
"3225298","748278","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3225297","748278","","","FoodOn Ontology Name for FDC Item","canola oil"
"3225296","748278","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03302578"
"3225295","748278","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225294","748278","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3708"
"1833224","748278","","","Ontology Name for Source","plant lipid food product"
"1833223","748278","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"1833222","748278","","","FoodOn Ontology Name for FDC Item","canola oil"
"1833221","748278","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03302578"
"1832758","748278","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832757","748278","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3708"
"290897","748278","","1000","","low erucic acid rapeseed oil"
"3225311","748323","","","Ontology Name for Source","plant lipid food product"
"3225310","748323","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3225309","748323","","","FoodOn Ontology Name for FDC Item","corn oil"
"3225308","748323","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301474"
"3225307","748323","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225306","748323","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4577"
"1833232","748323","","","Ontology Name for Source","plant lipid food product"
"1833231","748323","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001176"
"1833230","748323","","","FoodOn Ontology Name for FDC Item","corn oil"
"1833229","748323","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301474"
"1832762","748323","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832761","748323","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4577"
"3225341","748366","","","Ontology Name for Source","plant lipid food product"
"3225340","748366","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3225339","748366","","","FoodOn Ontology Name for FDC Item","soybean oil"
"3225338","748366","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03302776"
"3225337","748366","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225336","748366","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3847"
"1833252","748366","","","Ontology Name for Source","plant lipid food product"
"1833251","748366","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"1833250","748366","","","FoodOn Ontology Name for FDC Item","soybean oil"
"1833249","748366","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03302776"
"1832772","748366","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832771","748366","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3847"
"3225323","748608","","","Ontology Name for Source","plant lipid food product"
"3225322","748608","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3225321","748608","","","FoodOn Ontology Name for FDC Item","olive oil (extra-virgin)"
"3225320","748608","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00002808"
"3225319","748608","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225318","748608","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4146"
"1833240","748608","","","Ontology Name for Source","plant lipid food product"
"1833239","748608","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"1833238","748608","","","FoodOn Ontology Name for FDC Item","olive oil (extra-virgin)"
"1833237","748608","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00002808"
"1832766","748608","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832765","748608","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/4146"
"3224927","748967","","","Ontology Name for Source","hen egg food product"
"3224926","748967","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3224925","748967","","","FoodOn Ontology Name for FDC Item","hen egg (whole)"
"3224924","748967","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03316061"
"3224923","748967","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224922","748967","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"1833060","748967","","","Ontology Name for Source","egg food product"
"1833059","748967","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001281"
"1833058","748967","","","FoodOn Ontology Name for FDC Item","hen egg (whole)"
"1833057","748967","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03316061"
"1832683","748967","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832682","748967","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3225449","749420","","","Ontology Name for Source","swine food product"
"3225448","749420","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"3225447","749420","","","FoodOn Ontology Name for FDC Item","bacon (whole cut or pieces)"
"3225446","749420","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03317331"
"3225445","749420","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225444","749420","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"1832796","749420","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832795","749420","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/9822"
"3224765","789828","","","Ontology Name for Source","milk or milk based food product"
"3224764","789828","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"3224763","789828","","","FoodOn Ontology Name for FDC Item","butter (unsalted)"
"3224762","789828","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301777"
"3224761","789828","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224760","789828","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1832640","789828","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1832641","789828","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832973","789828","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301777"
"1832974","789828","","","FoodOn Ontology Name for FDC Item","butter (unsalted)"
"1832975","789828","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"1832976","789828","","","Ontology Name for Source","milk or milk based food product"
"1832502","789830","","","Ingredients","bleached wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid, enzyme"
"1832528","789840","","","Ingredients","bleached enriched wheat flour (bleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), enzyme"
"1832342","789851","","","Ingredients","bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid"
"1832332","789861","","","Ingredients","enriched bleached flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)"
"1832328","789871","","","Ingredients","bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid"
